y,ds,unique_id,index,TimesNet
209.0,2025-07-13 16:20:00,series_1,19,200.44484
223.0,2025-07-13 16:25:00,series_1,20,203.47063
229.0,2025-07-13 16:30:00,series_1,21,201.52713
210.0,2025-07-13 16:35:00,series_1,22,211.3316
201.0,2025-07-13 16:40:00,series_1,23,213.31401
211.0,2025-07-13 16:45:00,series_1,0,205.27301
217.0,2025-07-13 16:50:00,series_1,1,197.87811
233.0,2025-07-13 16:55:00,series_1,2,211.96709
210.0,2025-07-13 17:00:00,series_1,3,206.37527
234.0,2025-07-13 17:05:00,series_1,4,214.30916
238.0,2025-07-13 17:10:00,series_1,5,211.0534
238.0,2025-07-13 17:15:00,series_1,6,210.09473
240.0,2025-07-13 17:20:00,series_1,7,211.48586
251.0,2025-07-13 17:25:00,series_1,8,200.54254
251.0,2025-07-13 17:30:00,series_1,9,193.00592
264.0,2025-07-13 17:35:00,series_1,10,204.36957
271.0,2025-07-13 17:40:00,series_1,11,219.01003
289.0,2025-07-13 17:45:00,series_1,12,221.40186
306.0,2025-07-13 17:50:00,series_1,13,241.82509
297.0,2025-07-13 17:55:00,series_1,14,236.63593
303.0,2025-07-13 18:00:00,series_1,15,219.74005
299.0,2025-07-13 18:05:00,series_1,16,202.71066
320.0,2025-07-13 18:10:00,series_1,17,192.50458
281.0,2025-07-13 18:15:00,series_1,18,192.56157
307.0,2025-07-13 18:20:00,series_1,19,188.36992
324.0,2025-07-13 18:25:00,series_1,20,194.80284
326.0,2025-07-13 18:30:00,series_1,21,191.40695
348.0,2025-07-13 18:35:00,series_1,22,199.47624
330.0,2025-07-13 18:40:00,series_1,23,209.87656
334.0,2025-07-13 18:45:00,series_1,0,363.29785
333.0,2025-07-13 18:50:00,series_1,1,388.35632
354.0,2025-07-13 18:55:00,series_1,2,383.8125
328.0,2025-07-13 19:00:00,series_1,3,399.39795
333.0,2025-07-13 19:05:00,series_1,4,401.90656
339.0,2025-07-13 19:10:00,series_1,5,417.11517
369.0,2025-07-13 19:15:00,series_1,6,418.6032
403.0,2025-07-13 19:20:00,series_1,7,431.75757
401.0,2025-07-13 19:25:00,series_1,8,445.10577
390.0,2025-07-13 19:30:00,series_1,9,465.62878
396.0,2025-07-13 19:35:00,series_1,10,470.35934
403.0,2025-07-13 19:40:00,series_1,11,489.8298
404.0,2025-07-13 19:45:00,series_1,12,495.77774
423.0,2025-07-13 19:50:00,series_1,13,503.13553
424.0,2025-07-13 19:55:00,series_1,14,500.7749
419.0,2025-07-13 20:00:00,series_1,15,509.55972
419.0,2025-07-13 20:05:00,series_1,16,508.42456
430.0,2025-07-13 20:10:00,series_1,17,506.39502
426.0,2025-07-13 20:15:00,series_1,18,511.94974
438.0,2025-07-13 20:20:00,series_1,19,521.1024
443.0,2025-07-13 20:25:00,series_1,20,514.0156
428.0,2025-07-13 20:30:00,series_1,21,521.8869
429.0,2025-07-13 20:35:00,series_1,22,508.0892
455.0,2025-07-13 20:40:00,series_1,23,512.3872
440.0,2025-07-13 20:45:00,series_1,0,448.67532
424.0,2025-07-13 20:50:00,series_1,1,452.33044
416.0,2025-07-13 20:55:00,series_1,2,462.49072
400.0,2025-07-13 21:00:00,series_1,3,458.87253
378.0,2025-07-13 21:05:00,series_1,4,451.48322
377.0,2025-07-13 21:10:00,series_1,5,448.6979
378.0,2025-07-13 21:15:00,series_1,6,441.06683
361.0,2025-07-13 21:20:00,series_1,7,427.36462
357.0,2025-07-13 21:25:00,series_1,8,468.6607
362.0,2025-07-13 21:30:00,series_1,9,459.95465
335.0,2025-07-13 21:35:00,series_1,10,446.87988
330.0,2025-07-13 21:40:00,series_1,11,447.5109
303.0,2025-07-13 21:45:00,series_1,12,441.64514
290.0,2025-07-13 21:50:00,series_1,13,443.11584
317.0,2025-07-13 21:55:00,series_1,14,440.28317
308.0,2025-07-13 22:00:00,series_1,15,432.98032
274.0,2025-07-13 22:05:00,series_1,16,390.4328
231.0,2025-07-13 22:10:00,series_1,17,410.207
234.0,2025-07-13 22:15:00,series_1,18,410.3042
227.0,2025-07-13 22:20:00,series_1,19,373.25165
208.0,2025-07-13 22:25:00,series_1,20,396.5454
190.0,2025-07-13 22:30:00,series_1,21,385.1647
173.0,2025-07-13 22:35:00,series_1,22,374.05322
187.0,2025-07-13 22:40:00,series_1,23,396.59555
180.0,2025-07-13 22:45:00,series_1,0,163.91722
161.0,2025-07-13 22:50:00,series_1,1,147.15994
173.0,2025-07-13 22:55:00,series_1,2,161.75206
153.0,2025-07-13 23:00:00,series_1,3,151.75378
129.0,2025-07-13 23:05:00,series_1,4,149.60463
134.0,2025-07-13 23:10:00,series_1,5,144.97615
123.0,2025-07-13 23:15:00,series_1,6,135.67572
126.0,2025-07-13 23:20:00,series_1,7,106.78145
169.0,2025-07-13 23:25:00,series_1,8,134.22543
106.0,2025-07-13 23:30:00,series_1,9,121.50935
109.0,2025-07-13 23:35:00,series_1,10,130.93657
106.0,2025-07-13 23:40:00,series_1,11,130.98178
123.0,2025-07-13 23:45:00,series_1,12,130.21791
146.0,2025-07-13 23:50:00,series_1,13,132.99667
149.0,2025-07-13 23:55:00,series_1,14,135.13397
122.0,2025-07-14 00:00:00,series_1,15,139.74417
89.0,2025-07-14 00:05:00,series_1,16,114.7224
88.0,2025-07-14 00:10:00,series_1,17,116.8033
83.0,2025-07-14 00:15:00,series_1,18,126.829544
111.0,2025-07-14 00:20:00,series_1,19,119.812775
116.0,2025-07-14 00:25:00,series_1,20,127.77582
92.0,2025-07-14 00:30:00,series_1,21,123.81418
115.0,2025-07-14 00:35:00,series_1,22,120.78041
112.0,2025-07-14 00:40:00,series_1,23,108.5134
90.0,2025-07-14 00:45:00,series_1,0,79.43005
94.0,2025-07-14 00:50:00,series_1,1,77.85257
89.0,2025-07-14 00:55:00,series_1,2,74.4113
76.0,2025-07-14 01:00:00,series_1,3,73.95526
71.0,2025-07-14 01:05:00,series_1,4,78.18637
64.0,2025-07-14 01:10:00,series_1,5,81.11961
62.0,2025-07-14 01:15:00,series_1,6,88.59546
52.0,2025-07-14 01:20:00,series_1,7,85.61134
60.0,2025-07-14 01:25:00,series_1,8,66.85835
79.0,2025-07-14 01:30:00,series_1,9,60.61595
75.0,2025-07-14 01:35:00,series_1,10,63.156494
53.0,2025-07-14 01:40:00,series_1,11,59.29828
61.0,2025-07-14 01:45:00,series_1,12,82.09129
51.0,2025-07-14 01:50:00,series_1,13,67.44899
52.0,2025-07-14 01:55:00,series_1,14,84.45535
43.0,2025-07-14 02:00:00,series_1,15,58.29416
41.0,2025-07-14 02:05:00,series_1,16,55.12384
40.0,2025-07-14 02:10:00,series_1,17,46.383484
43.0,2025-07-14 02:15:00,series_1,18,60.82936
42.0,2025-07-14 02:20:00,series_1,19,54.487137
41.0,2025-07-14 02:25:00,series_1,20,65.81206
37.0,2025-07-14 02:30:00,series_1,21,73.46362
44.0,2025-07-14 02:35:00,series_1,22,68.619736
40.0,2025-07-14 02:40:00,series_1,23,84.42636
42.0,2025-07-14 02:45:00,series_1,0,23.080841
42.0,2025-07-14 02:50:00,series_1,1,25.342651
44.0,2025-07-14 02:55:00,series_1,2,27.504791
38.0,2025-07-14 03:00:00,series_1,3,29.34433
38.0,2025-07-14 03:05:00,series_1,4,19.210846
36.0,2025-07-14 03:10:00,series_1,5,23.2585
36.0,2025-07-14 03:15:00,series_1,6,18.402924
38.0,2025-07-14 03:20:00,series_1,7,-1.1481323
39.0,2025-07-14 03:25:00,series_1,8,5.2322845
40.0,2025-07-14 03:30:00,series_1,9,5.742859
36.0,2025-07-14 03:35:00,series_1,10,4.7766113
46.0,2025-07-14 03:40:00,series_1,11,7.6601562
36.0,2025-07-14 03:45:00,series_1,12,15.358093
37.0,2025-07-14 03:50:00,series_1,13,9.515213
36.0,2025-07-14 03:55:00,series_1,14,14.041412
37.0,2025-07-14 04:00:00,series_1,15,-0.5254669
33.0,2025-07-14 04:05:00,series_1,16,31.231033
32.0,2025-07-14 04:10:00,series_1,17,19.31131
35.0,2025-07-14 04:15:00,series_1,18,26.215729
35.0,2025-07-14 04:20:00,series_1,19,26.718536
35.0,2025-07-14 04:25:00,series_1,20,33.14743
39.0,2025-07-14 04:30:00,series_1,21,40.943336
34.0,2025-07-14 04:35:00,series_1,22,38.176216
45.0,2025-07-14 04:40:00,series_1,23,34.17183
38.0,2025-07-14 04:45:00,series_1,0,26.901379
39.0,2025-07-14 04:50:00,series_1,1,28.00734
45.0,2025-07-14 04:55:00,series_1,2,26.193832
44.0,2025-07-14 05:00:00,series_1,3,30.019142
59.0,2025-07-14 05:05:00,series_1,4,29.486153
54.0,2025-07-14 05:10:00,series_1,5,30.245361
54.0,2025-07-14 05:15:00,series_1,6,30.49165
59.0,2025-07-14 05:20:00,series_1,7,26.361156
72.0,2025-07-14 05:25:00,series_1,8,20.46743
82.0,2025-07-14 05:30:00,series_1,9,22.817001
86.0,2025-07-14 05:35:00,series_1,10,28.302769
122.0,2025-07-14 05:40:00,series_1,11,26.719032
185.0,2025-07-14 05:45:00,series_1,12,30.923298
163.0,2025-07-14 05:50:00,series_1,13,30.194744
143.0,2025-07-14 05:55:00,series_1,14,34.201015
165.0,2025-07-14 06:00:00,series_1,15,20.26292
172.0,2025-07-14 06:05:00,series_1,16,34.908855
165.0,2025-07-14 06:10:00,series_1,17,39.624146
159.0,2025-07-14 06:15:00,series_1,18,43.288506
180.0,2025-07-14 06:20:00,series_1,19,44.895794
184.0,2025-07-14 06:25:00,series_1,20,54.55534
178.0,2025-07-14 06:30:00,series_1,21,58.007862
193.0,2025-07-14 06:35:00,series_1,22,55.18564
184.0,2025-07-14 06:40:00,series_1,23,72.00787
188.0,2025-07-14 06:45:00,series_1,0,205.11789
201.0,2025-07-14 06:50:00,series_1,1,210.62949
198.0,2025-07-14 06:55:00,series_1,2,219.13411
208.0,2025-07-14 07:00:00,series_1,3,220.68954
217.0,2025-07-14 07:05:00,series_1,4,221.5812
205.0,2025-07-14 07:10:00,series_1,5,233.45872
204.0,2025-07-14 07:15:00,series_1,6,239.39575
190.0,2025-07-14 07:20:00,series_1,7,237.44247
190.0,2025-07-14 07:25:00,series_1,8,231.57507
199.0,2025-07-14 07:30:00,series_1,9,258.25125
170.0,2025-07-14 07:35:00,series_1,10,241.6858
190.0,2025-07-14 07:40:00,series_1,11,273.0255
195.0,2025-07-14 07:45:00,series_1,12,273.33948
180.0,2025-07-14 07:50:00,series_1,13,273.40082
207.0,2025-07-14 07:55:00,series_1,14,249.60957
194.0,2025-07-14 08:00:00,series_1,15,294.648
204.0,2025-07-14 08:05:00,series_1,16,241.90271
198.0,2025-07-14 08:10:00,series_1,17,262.59515
183.0,2025-07-14 08:15:00,series_1,18,220.42795
177.0,2025-07-14 08:20:00,series_1,19,243.32169
186.0,2025-07-14 08:25:00,series_1,20,206.9092
194.0,2025-07-14 08:30:00,series_1,21,226.41133
197.0,2025-07-14 08:35:00,series_1,22,222.23174
190.0,2025-07-14 08:40:00,series_1,23,232.73418
200.0,2025-07-14 08:45:00,series_1,0,201.42879
198.0,2025-07-14 08:50:00,series_1,1,199.96469
199.0,2025-07-14 08:55:00,series_1,2,203.27193
185.0,2025-07-14 09:00:00,series_1,3,204.94345
181.0,2025-07-14 09:05:00,series_1,4,192.80994
185.0,2025-07-14 09:10:00,series_1,5,190.20215
209.0,2025-07-14 09:15:00,series_1,6,178.57056
201.0,2025-07-14 09:20:00,series_1,7,175.23207
203.0,2025-07-14 09:25:00,series_1,8,190.37637
193.0,2025-07-14 09:30:00,series_1,9,195.83464
187.0,2025-07-14 09:35:00,series_1,10,158.8925
184.0,2025-07-14 09:40:00,series_1,11,178.27829
180.0,2025-07-14 09:45:00,series_1,12,165.94432
189.0,2025-07-14 09:50:00,series_1,13,166.89844
194.0,2025-07-14 09:55:00,series_1,14,156.14285
195.0,2025-07-14 10:00:00,series_1,15,166.88683
194.0,2025-07-14 10:05:00,series_1,16,127.103645
182.0,2025-07-14 10:10:00,series_1,17,145.17035
191.0,2025-07-14 10:15:00,series_1,18,140.38113
207.0,2025-07-14 10:20:00,series_1,19,111.953606
198.0,2025-07-14 10:25:00,series_1,20,140.12766
201.0,2025-07-14 10:30:00,series_1,21,132.8978
215.0,2025-07-14 10:35:00,series_1,22,107.77098
209.0,2025-07-14 10:40:00,series_1,23,121.96859
201.0,2025-07-14 10:45:00,series_1,0,223.38425
224.0,2025-07-14 10:50:00,series_1,1,239.38516
223.0,2025-07-14 10:55:00,series_1,2,249.36392
228.0,2025-07-14 11:00:00,series_1,3,246.8403
222.0,2025-07-14 11:05:00,series_1,4,254.44011
229.0,2025-07-14 11:10:00,series_1,5,269.3478
233.0,2025-07-14 11:15:00,series_1,6,260.86157
223.0,2025-07-14 11:20:00,series_1,7,269.5664
246.0,2025-07-14 11:25:00,series_1,8,218.33844
258.0,2025-07-14 11:30:00,series_1,9,218.22571
272.0,2025-07-14 11:35:00,series_1,10,217.25966
276.0,2025-07-14 11:40:00,series_1,11,196.33197
271.0,2025-07-14 11:45:00,series_1,12,202.7558
271.0,2025-07-14 11:50:00,series_1,13,196.99846
271.0,2025-07-14 11:55:00,series_1,14,194.8718
305.0,2025-07-14 12:00:00,series_1,15,195.91833
340.0,2025-07-14 12:05:00,series_1,16,185.9735
305.0,2025-07-14 12:10:00,series_1,17,201.15169
305.0,2025-07-14 12:15:00,series_1,18,208.1632
281.0,2025-07-14 12:20:00,series_1,19,215.30316
281.0,2025-07-14 12:25:00,series_1,20,193.08833
291.0,2025-07-14 12:30:00,series_1,21,229.43237
294.0,2025-07-14 12:35:00,series_1,22,208.3677
293.0,2025-07-14 12:40:00,series_1,23,226.30368
287.0,2025-07-14 12:45:00,series_1,0,312.96805
276.0,2025-07-14 12:50:00,series_1,1,311.85495
293.0,2025-07-14 12:55:00,series_1,2,314.85175
290.0,2025-07-14 13:00:00,series_1,3,308.1576
273.0,2025-07-14 13:05:00,series_1,4,306.94263
268.0,2025-07-14 13:10:00,series_1,5,314.3114
273.0,2025-07-14 13:15:00,series_1,6,307.75616
270.0,2025-07-14 13:20:00,series_1,7,304.01447
277.0,2025-07-14 13:25:00,series_1,8,298.04575
272.0,2025-07-14 13:30:00,series_1,9,290.67722
281.0,2025-07-14 13:35:00,series_1,10,287.97
273.0,2025-07-14 13:40:00,series_1,11,280.43488
269.0,2025-07-14 13:45:00,series_1,12,283.19348
281.0,2025-07-14 13:50:00,series_1,13,284.28864
287.0,2025-07-14 13:55:00,series_1,14,275.2522
243.0,2025-07-14 14:00:00,series_1,15,267.2928
249.0,2025-07-14 14:05:00,series_1,16,271.8265
250.0,2025-07-14 14:10:00,series_1,17,274.8591
234.0,2025-07-14 14:15:00,series_1,18,264.08154
224.0,2025-07-14 14:20:00,series_1,19,255.48166
213.0,2025-07-14 14:25:00,series_1,20,251.2452
214.0,2025-07-14 14:30:00,series_1,21,248.85693
254.0,2025-07-14 14:35:00,series_1,22,245.19138
245.0,2025-07-14 14:40:00,series_1,23,253.75322
235.0,2025-07-14 14:45:00,series_1,0,219.5816
276.0,2025-07-14 14:50:00,series_1,1,232.23015
228.0,2025-07-14 14:55:00,series_1,2,210.85718
253.0,2025-07-14 15:00:00,series_1,3,202.88095
242.0,2025-07-14 15:05:00,series_1,4,195.7184
257.0,2025-07-14 15:10:00,series_1,5,209.24373
268.0,2025-07-14 15:15:00,series_1,6,198.9385
245.0,2025-07-14 15:20:00,series_1,7,196.57265
233.0,2025-07-14 15:25:00,series_1,8,188.84363
227.0,2025-07-14 15:30:00,series_1,9,189.90283
240.0,2025-07-14 15:35:00,series_1,10,182.70247
234.0,2025-07-14 15:40:00,series_1,11,182.54895
244.0,2025-07-14 15:45:00,series_1,12,172.17477
250.0,2025-07-14 15:50:00,series_1,13,173.97726
248.0,2025-07-14 15:55:00,series_1,14,161.64752
243.0,2025-07-14 16:00:00,series_1,15,167.26384
241.0,2025-07-14 16:05:00,series_1,16,163.94315
245.0,2025-07-14 16:10:00,series_1,17,157.68176
247.0,2025-07-14 16:15:00,series_1,18,159.2044
231.0,2025-07-14 16:20:00,series_1,19,160.80228
268.0,2025-07-14 16:25:00,series_1,20,153.88943
231.0,2025-07-14 16:30:00,series_1,21,149.09576
259.0,2025-07-14 16:35:00,series_1,22,153.4502
242.0,2025-07-14 16:40:00,series_1,23,147.13278
265.0,2025-07-14 16:45:00,series_1,0,258.4055
259.0,2025-07-14 16:50:00,series_1,1,267.75806
260.0,2025-07-14 16:55:00,series_1,2,270.1106
250.0,2025-07-14 17:00:00,series_1,3,255.46516
237.0,2025-07-14 17:05:00,series_1,4,248.37854
242.0,2025-07-14 17:10:00,series_1,5,253.63892
265.0,2025-07-14 17:15:00,series_1,6,260.8229
269.0,2025-07-14 17:20:00,series_1,7,235.53929
264.0,2025-07-14 17:25:00,series_1,8,267.04257
267.0,2025-07-14 17:30:00,series_1,9,255.873
274.0,2025-07-14 17:35:00,series_1,10,272.17932
275.0,2025-07-14 17:40:00,series_1,11,265.90915
310.0,2025-07-14 17:45:00,series_1,12,279.14478
308.0,2025-07-14 17:50:00,series_1,13,276.23627
298.0,2025-07-14 17:55:00,series_1,14,270.3044
300.0,2025-07-14 18:00:00,series_1,15,287.5196
307.0,2025-07-14 18:05:00,series_1,16,282.52237
320.0,2025-07-14 18:10:00,series_1,17,292.2022
365.0,2025-07-14 18:15:00,series_1,18,281.0877
338.0,2025-07-14 18:20:00,series_1,19,288.66605
353.0,2025-07-14 18:25:00,series_1,20,268.42548
362.0,2025-07-14 18:30:00,series_1,21,270.3577
344.0,2025-07-14 18:35:00,series_1,22,265.9994
377.0,2025-07-14 18:40:00,series_1,23,258.12137
381.0,2025-07-14 18:45:00,series_1,0,389.0291
360.0,2025-07-14 18:50:00,series_1,1,395.3718
367.0,2025-07-14 18:55:00,series_1,2,398.2509
376.0,2025-07-14 19:00:00,series_1,3,407.03217
398.0,2025-07-14 19:05:00,series_1,4,410.341
405.0,2025-07-14 19:10:00,series_1,5,418.42627
417.0,2025-07-14 19:15:00,series_1,6,418.14624
409.0,2025-07-14 19:20:00,series_1,7,413.57245
401.0,2025-07-14 19:25:00,series_1,8,420.11856
401.0,2025-07-14 19:30:00,series_1,9,420.08325
405.0,2025-07-14 19:35:00,series_1,10,417.9859
431.0,2025-07-14 19:40:00,series_1,11,431.97266
442.0,2025-07-14 19:45:00,series_1,12,425.07886
449.0,2025-07-14 19:50:00,series_1,13,428.8096
473.0,2025-07-14 19:55:00,series_1,14,428.92535
466.0,2025-07-14 20:00:00,series_1,15,447.22797
464.0,2025-07-14 20:05:00,series_1,16,446.5157
463.0,2025-07-14 20:10:00,series_1,17,450.1477
475.0,2025-07-14 20:15:00,series_1,18,450.20154
465.0,2025-07-14 20:20:00,series_1,19,444.1645
467.0,2025-07-14 20:25:00,series_1,20,443.18054
455.0,2025-07-14 20:30:00,series_1,21,445.9022
443.0,2025-07-14 20:35:00,series_1,22,440.59076
460.0,2025-07-14 20:40:00,series_1,23,438.6225
460.0,2025-07-14 20:45:00,series_1,0,463.28088
455.0,2025-07-14 20:50:00,series_1,1,472.30484
453.0,2025-07-14 20:55:00,series_1,2,480.79675
448.0,2025-07-14 21:00:00,series_1,3,466.49054
428.0,2025-07-14 21:05:00,series_1,4,458.8806
405.0,2025-07-14 21:10:00,series_1,5,466.8336
402.0,2025-07-14 21:15:00,series_1,6,450.3026
398.0,2025-07-14 21:20:00,series_1,7,445.70898
404.0,2025-07-14 21:25:00,series_1,8,438.0514
393.0,2025-07-14 21:30:00,series_1,9,434.35373
391.0,2025-07-14 21:35:00,series_1,10,419.52917
359.0,2025-07-14 21:40:00,series_1,11,421.4096
333.0,2025-07-14 21:45:00,series_1,12,399.67493
322.0,2025-07-14 21:50:00,series_1,13,419.15192
304.0,2025-07-14 21:55:00,series_1,14,405.31375
280.0,2025-07-14 22:00:00,series_1,15,400.99432
295.0,2025-07-14 22:05:00,series_1,16,388.79828
265.0,2025-07-14 22:10:00,series_1,17,388.78287
261.0,2025-07-14 22:15:00,series_1,18,389.359
237.0,2025-07-14 22:20:00,series_1,19,364.85767
222.0,2025-07-14 22:25:00,series_1,20,366.37476
203.0,2025-07-14 22:30:00,series_1,21,344.31726
193.0,2025-07-14 22:35:00,series_1,22,342.8036
209.0,2025-07-14 22:40:00,series_1,23,334.65805
219.0,2025-07-14 22:45:00,series_1,0,195.91327
206.0,2025-07-14 22:50:00,series_1,1,182.03317
191.0,2025-07-14 22:55:00,series_1,2,192.98354
191.0,2025-07-14 23:00:00,series_1,3,175.08192
147.0,2025-07-14 23:05:00,series_1,4,169.77715
179.0,2025-07-14 23:10:00,series_1,5,167.51399
132.0,2025-07-14 23:15:00,series_1,6,156.04118
116.0,2025-07-14 23:20:00,series_1,7,125.2762
131.0,2025-07-14 23:25:00,series_1,8,147.9102
129.0,2025-07-14 23:30:00,series_1,9,138.80504
102.0,2025-07-14 23:35:00,series_1,10,149.46643
137.0,2025-07-14 23:40:00,series_1,11,145.19853
140.0,2025-07-14 23:45:00,series_1,12,150.08865
100.0,2025-07-14 23:50:00,series_1,13,152.71817
133.0,2025-07-14 23:55:00,series_1,14,151.21272
113.0,2025-07-15 00:00:00,series_1,15,152.63791
111.0,2025-07-15 00:05:00,series_1,16,131.58395
166.0,2025-07-15 00:10:00,series_1,17,126.11308
135.0,2025-07-15 00:15:00,series_1,18,148.96582
146.0,2025-07-15 00:20:00,series_1,19,146.52216
112.0,2025-07-15 00:25:00,series_1,20,152.74556
130.0,2025-07-15 00:30:00,series_1,21,149.235
111.0,2025-07-15 00:35:00,series_1,22,146.65964
70.0,2025-07-15 00:40:00,series_1,23,137.08696
66.0,2025-07-15 00:45:00,series_1,0,84.04837
65.0,2025-07-15 00:50:00,series_1,1,86.35513
61.0,2025-07-15 00:55:00,series_1,2,84.2171
65.0,2025-07-15 01:00:00,series_1,3,87.41075
62.0,2025-07-15 01:05:00,series_1,4,85.247925
67.0,2025-07-15 01:10:00,series_1,5,89.76553
59.0,2025-07-15 01:15:00,series_1,6,88.16484
63.0,2025-07-15 01:20:00,series_1,7,80.346085
65.0,2025-07-15 01:25:00,series_1,8,67.79672
59.0,2025-07-15 01:30:00,series_1,9,55.95323
60.0,2025-07-15 01:35:00,series_1,10,72.56163
57.0,2025-07-15 01:40:00,series_1,11,70.80252
58.0,2025-07-15 01:45:00,series_1,12,92.23987
48.0,2025-07-15 01:50:00,series_1,13,75.23132
55.0,2025-07-15 01:55:00,series_1,14,91.74867
52.0,2025-07-15 02:00:00,series_1,15,74.89102
53.0,2025-07-15 02:05:00,series_1,16,78.3454
48.0,2025-07-15 02:10:00,series_1,17,55.485184
45.0,2025-07-15 02:15:00,series_1,18,66.940765
46.0,2025-07-15 02:20:00,series_1,19,78.09108
44.0,2025-07-15 02:25:00,series_1,20,64.43329
41.0,2025-07-15 02:30:00,series_1,21,78.0941
38.0,2025-07-15 02:35:00,series_1,22,88.19858
40.0,2025-07-15 02:40:00,series_1,23,84.42459
43.0,2025-07-15 02:45:00,series_1,0,5.359314
39.0,2025-07-15 02:50:00,series_1,1,17.375534
40.0,2025-07-15 02:55:00,series_1,2,15.410675
49.0,2025-07-15 03:00:00,series_1,3,23.896118
43.0,2025-07-15 03:05:00,series_1,4,12.958542
41.0,2025-07-15 03:10:00,series_1,5,24.974518
44.0,2025-07-15 03:15:00,series_1,6,22.820984
39.0,2025-07-15 03:20:00,series_1,7,7.0504913
56.0,2025-07-15 03:25:00,series_1,8,-1.774353
43.0,2025-07-15 03:30:00,series_1,9,1.6660004
39.0,2025-07-15 03:35:00,series_1,10,-0.85832214
41.0,2025-07-15 03:40:00,series_1,11,-4.4107513
38.0,2025-07-15 03:45:00,series_1,12,-1.7484741
38.0,2025-07-15 03:50:00,series_1,13,-2.6949005
40.0,2025-07-15 03:55:00,series_1,14,-14.343689
40.0,2025-07-15 04:00:00,series_1,15,-12.706985
46.0,2025-07-15 04:05:00,series_1,16,26.915253
55.0,2025-07-15 04:10:00,series_1,17,14.526703
51.0,2025-07-15 04:15:00,series_1,18,22.85167
53.0,2025-07-15 04:20:00,series_1,19,23.776718
46.0,2025-07-15 04:25:00,series_1,20,16.2005
49.0,2025-07-15 04:30:00,series_1,21,28.680237
64.0,2025-07-15 04:35:00,series_1,22,15.837799
71.0,2025-07-15 04:40:00,series_1,23,26.172699
67.0,2025-07-15 04:45:00,series_1,0,59.011154
47.0,2025-07-15 04:50:00,series_1,1,61.230618
51.0,2025-07-15 04:55:00,series_1,2,74.09213
51.0,2025-07-15 05:00:00,series_1,3,81.22301
53.0,2025-07-15 05:05:00,series_1,4,77.71886
64.0,2025-07-15 05:10:00,series_1,5,86.29575
68.0,2025-07-15 05:15:00,series_1,6,74.20786
71.0,2025-07-15 05:20:00,series_1,7,70.91077
80.0,2025-07-15 05:25:00,series_1,8,69.36296
90.0,2025-07-15 05:30:00,series_1,9,74.688065
108.0,2025-07-15 05:35:00,series_1,10,73.89116
128.0,2025-07-15 05:40:00,series_1,11,80.12754
116.0,2025-07-15 05:45:00,series_1,12,94.702705
130.0,2025-07-15 05:50:00,series_1,13,83.84625
139.0,2025-07-15 05:55:00,series_1,14,90.78401
151.0,2025-07-15 06:00:00,series_1,15,96.755325
173.0,2025-07-15 06:05:00,series_1,16,93.43521
167.0,2025-07-15 06:10:00,series_1,17,99.15864
177.0,2025-07-15 06:15:00,series_1,18,94.399826
171.0,2025-07-15 06:20:00,series_1,19,120.66006
195.0,2025-07-15 06:25:00,series_1,20,126.84124
204.0,2025-07-15 06:30:00,series_1,21,125.77698
